file	verdict	status	note
nova_tests/strings/plan91_18_normalize_methods.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_parse_int_convention.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_rfind_fix.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_sentences_is_empty_fix.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_sentences_iter_lazy.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_split_at.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_split_empty_defined.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_trim_ascii_fix.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_unicode_trim.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/plan91_18_words_iter_lazy.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/str_builder_append_ops.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/str_builder_clone.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/str_builder_constructors.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/str_builder_consume_test.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/str_builder_inspection.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/str_builder_metrics.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/strings/str_builder_unicode.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\strings\plan139_1_str_lang_item_basic_ok.nv:16:12: error: [E_STR_NO_LEN] `str.len()` was retired (D249 lens model): a `str` has three diverging lengths, so leng...
nova_tests/sync/neg/plan103_3_mutex_double_unlock_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_3_mutex_with_lock_in_realtime_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_3_reentrant_unlock_from_wrong_fiber_neg.nv	STALE	TIMEOUT	TIMEOUT: killed after 17056ms
nova_tests/sync/neg/plan103_3_reentrant_unlock_not_locked_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_3_rwlock_mix_read_write_lock_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_3_rwlock_read_unlock_without_lock_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_3_rwlock_write_unlock_without_lock_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_4_barrier_zero_parties_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_4_condvar_in_realtime_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_4_condvar_wait_without_lock_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_4_countdown_init_zero_or_negative_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_4_semaphore_negative_init_permits_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_5_lazy_in_realtime_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_5_once_call_once_in_realtime_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_5_once_done_without_run_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/neg/plan103_5_oncecell_in_realtime_neg.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/sync/plan103_3_mutex_reentrant_deadlock_doc.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_3_mutex_try_lock_for_success.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_3_mutex_with_lock_panic_safety.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_3_reentrant_count_invariant.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_3_reentrant_recursive_same_fiber.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_3_rwlock_with_read_with_write_helpers.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_4_countdown_count_down_at_zero_neg.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_4_semaphore_release_more_than_acquired_neg.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_4_semaphore_with_permit_panic_safety.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_lazy_force_idempotent.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_lazy_is_forced.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_lazy_no_double_init_prop.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_lazy_panic_poisons.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_once_call_once_exactly_once.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_once_call_once_panic_poisons.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_once_is_completed_observable.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_oncecell_get_or_init_exactly_once.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_oncecell_get_or_init_recursive_neg.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_oncecell_init_exactly_once_under_contention.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_oncecell_panic_in_init_retries.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_oncecell_set_first_wins.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_oncecell_set_then_take_then_set_seq.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/sync/plan103_5_oncecell_take_resets.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: mutex released via Fail handler on throw |   FAIL: write lock released on panic via defer — test panic in write block |   PASS: count_down at count==0 is no-op, never panics (saturating semantic) |...
nova_tests/syntax/anonymous_embed.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/as_cast.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/as_cast_char_literal.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/as_cast_float.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/as_cast_restrictions.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closure_bidir_inference.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closure_bidir_typed_explicit.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closure_capture_through_fnparam.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closure_corner_cases.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closure_free_var_resolution.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closure_mut_capture_escape.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closure_rev.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closure_unit_return_inference.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/closures.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/coalesce_and_annotations.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/compound_assign.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/const_complex.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/defer_advanced.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/defer_basic.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/defer_edge_cases.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/defer_in_blocks.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/defer_in_generic.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/defer_nested_in_body.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/defer_with_closure_callback.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/fn_first_class.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/for_in_array.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/for_in_iter_resolution.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/for_in_range_iter.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/for_iter.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/for_iter_implicit.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/for_iter_tuple.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/for_iter_typed.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/higher_order.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/if_let.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/is_sum.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/let_destructure_channel_dedup.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/let_destructure_mutable.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/let_destructure_record.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/match_advanced.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/method_values.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/methods.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/methods_on_primitives.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/misc_ops.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/overload.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/overload_free_fn.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/overload_method_values.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/pattern_matching.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/postfix_bang_bang.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
nova_tests/syntax/record_literal_type_once.nv	STALE	CODEGEN-FAIL	CODEGEN-FAIL: \\?\D:\Sources\nv-lang\nova-198\nova_tests\syntax\methods_on_primitives.nv:14:1: error: [E_METHOD_REDEFINITION] метод `int.is_positive` уже определён (std/prelude или импортир...
